osm_id,osm_type,category,name,lat,lon,bbox_area_m2,tags,cross_track_nm,along_track_nm,within_preferred_corridor
42868699,way,river,North Fork Popple River,45.0047795854775,-90.42649635879451,0.0,"{""gnis:feature_id"": ""1570437"", ""name"": ""North Fork Popple River"", ""nhd:com_id"": ""74694987"", ""nhd:fdate"": ""Mon Mar 10 00:00:00 CST 2003"", ""nhd:reach_code"": ""07040007000598"", ""waterway"": ""river""}",-4.1232852963827984e-10,190.59427420410535,True
42868699,way,river,North Fork Popple River,45.00547711800875,-90.42714270131772,0.0,"{""gnis:feature_id"": ""1570437"", ""name"": ""North Fork Popple River"", ""nhd:com_id"": ""74694987"", ""nhd:fdate"": ""Mon Mar 10 00:00:00 CST 2003"", ""nhd:reach_code"": ""07040007000598"", ""waterway"": ""river""}",1.272681266216898e-10,190.64434210121374,True
42911275,way,river,Little Eau Pleine River,44.734241825211534,-90.17724316639656,0.0,"{""gnis:feature_id"": ""1568250"", ""name"": ""Little Eau Pleine River"", ""name:mez"": ""Man\u014dmen\u0101skon-S\u012bpiah"", ""name:oj"": ""Manoominikaanike-ziibi"", ""nhd:com_id"": ""152371697"", ""nhd:fdate"": ""Wed Jan 31 00:00:00 CST 2007"", ""nhd:reach_code"": ""07070002001072"", ""waterway"": ""river""}",1.0803376328575763e-09,171.19502629660258,True
42911275,way,river,Little Eau Pleine River,44.735326589723826,-90.17823693261619,0.0,"{""gnis:feature_id"": ""1568250"", ""name"": ""Little Eau Pleine River"", ""name:mez"": ""Man\u014dmen\u0101skon-S\u012bpiah"", ""name:oj"": ""Manoominikaanike-ziibi"", ""nhd:com_id"": ""152371697"", ""nhd:fdate"": ""Wed Jan 31 00:00:00 CST 2007"", ""nhd:reach_code"": ""07070002001072"", ""waterway"": ""river""}",-1.162330641640508e-09,171.27273338286324,True
42911275,way,river,Little Eau Pleine River,44.73589281060702,-90.17875567252939,0.0,"{""gnis:feature_id"": ""1568250"", ""name"": ""Little Eau Pleine River"", ""name:mez"": ""Man\u014dmen\u0101skon-S\u012bpiah"", ""name:oj"": ""Manoominikaanike-ziibi"", ""nhd:com_id"": ""152371697"", ""nhd:fdate"": ""Wed Jan 31 00:00:00 CST 2007"", ""nhd:reach_code"": ""07070002001072"", ""waterway"": ""river""}",-2.180570075670767e-09,171.31329485074102,True
59548160,way,river,Totagatic River,46.09861237851811,-91.464309505875,0.0,"{""name"": ""Totagatic River"", ""source"": ""NHD"", ""waterway"": ""river""}",1.279701119401387e-08,269.44078686515445,True
59548655,way,river,Ounce River,46.21476608894233,-91.57746800622643,0.0,"{""name"": ""Ounce River"", ""source"": ""NHD"", ""waterway"": ""river""}",-5.613164096318333e-10,277.8540951385753,True
86193003,way,river,Saint Louis River,46.74812026945455,-92.10473331953376,0.0,"{""canoe"": ""yes"", ""intermittent"": ""no"", ""name"": ""Saint Louis River"", ""oneway:canoe"": ""no"", ""rapids"": ""no"", ""source"": ""NHD"", ""tidal"": ""no"", ""waterway"": ""river""}",2.5920612300386614e-07,316.59212512942213,True
263590929,way,river,Fox River,43.785366949072234,-89.324815453727,0.0,"{""canoe"": ""yes"", ""name"": ""Fox River"", ""name:mez"": ""W\u0101koh S\u0113p\u0113w"", ""name:oj"": ""jiiga`oshkodeg-ziibi"", ""name:win"": ""Wa\u0161ereke N\u012f\u012f\u0161\u0105n\u0105k"", ""tidal"": ""no"", ""waterway"": ""river""}",-1.056237621340543e-07,103.45219322763863,True
294907334,way,river,Montello River,43.8219484,-89.35707064105554,0.0,"{""name"": ""Montello River"", ""waterway"": ""river""}",-1.9084907836305173e-09,106.0555674933337,True
